regional_indicator,embedding_x,embedding_y
Latin America and Caribbean,-18.300255,-8.936393
Latin America and Caribbean,-20.039452,-9.352576
Latin America and Caribbean,-20.693968,-9.744322
Latin America and Caribbean,-39.25314,-2.9105442
Latin America and Caribbean,-21.486254,-8.448272
Latin America and Caribbean,-0.42008296,-8.672411
Latin America and Caribbean,-21.064754,-9.82466
Latin America and Caribbean,8.787163,4.3747277
Latin America and Caribbean,-37.998535,-5.995179
Latin America and Caribbean,-39.151833,-7.119805
Latin America and Caribbean,-39.55539,-6.783572
Latin America and Caribbean,-38.044277,-6.026748
East Asia,-32.770382,-20.138968
East Asia,-33.40969,-20.34518
East Asia,-47.556076,-8.214867
East Asia,-33.929382,-20.370802
East Asia,-33.16301,-19.773788
East Asia,-33.76298,-20.35262
East Asia,-25.259014,-38.020157
East Asia,-23.708109,-36.42489
East Asia,-24.259562,-37.606846
East Asia,-21.74743,-29.39671
East Asia,-19.140076,-32.04568
Central and Eastern Europe,-28.511936,-48.28231
Central and Eastern Europe,1.1864668,-51.81818
Central and Eastern Europe,-0.7090765,-56.136772
Central and Eastern Europe,-0.3377557,-55.891453
Central and Eastern Europe,0.19205178,-54.628593
Central and Eastern Europe,0.5744897,-53.596943
Central and Eastern Europe,-0.0040983805,-49.69108
Central and Eastern Europe,19.392588,-32.516827
Central and Eastern Europe,0.00866145,-49.68317
Central and Eastern Europe,-0.343863,-54.77532
Central and Eastern Europe,-3.5251477,-10.746523
Central and Eastern Europe,-1.536904,-53.419975
Central and Eastern Europe,-3.3697119,-10.481173
Central and Eastern Europe,13.27606,-11.603479
Western Europe,-13.33129,38.034096
Western Europe,-12.169322,40.880825
Western Europe,-14.382843,41.244335
Western Europe,-14.175536,41.498547
Western Europe,-14.163574,41.51317
Western Europe,-11.851186,41.804245
Western Europe,-5.9795566,39.159706
Western Europe,-6.1044645,39.722878
South Asia,45.668247,23.808231
South Asia,35.381516,40.801292
South Asia,48.111202,10.826968
South Asia,47.314095,10.662333
South Asia,46.710648,11.372171
South Asia,44.816048,12.561344
South Asia,44.740913,12.521999
South Asia,44.577785,12.389891
South Asia,42.659912,-0.4995689
South Asia,41.00092,-3.5844648
South Asia,34.623898,-11.143379
South Asia,42.740906,-15.094356
South Asia,-18.356638,-35.61851
South Asia,-18.337612,-35.693813
South Asia,-26.604763,-1.245762
Southeast Asia,-5.9990726,-60.07989
Southeast Asia,-6.016201,-60.057274
Southeast Asia,-7.053818,-58.815815
Southeast Asia,-48.43501,-16.9225
Southeast Asia,-48.819153,-16.843603
Southeast Asia,-48.53102,-16.79917
Southeast Asia,-48.547337,-16.704042
Southeast Asia,-48.607655,-16.282473
Southeast Asia,-48.993004,-16.449469
Southeast Asia,-48.61842,-14.607321
Southeast Asia,-48.589252,-13.925086
Southeast Asia,-48.614433,-14.318339
Southeast Asia,-48.58961,-13.552061
Southeast Asia,-48.75205,-10.057874
Middle East and North Africa,-20.307102,-31.517616
Middle East and North Africa,-21.032873,-26.714594
Middle East and North Africa,-21.127382,-26.864138
Middle East and North Africa,-24.766956,-36.19487
Middle East and North Africa,-22.277887,-33.7309
Middle East and North Africa,-21.5638,-31.305199
Middle East and North Africa,-25.13219,-36.2496
Middle East and North Africa,-24.380041,-36.01828
Middle East and North Africa,-25.220768,-36.27973
Middle East and North Africa,-22.790714,-30.423162
Middle East and North Africa,-20.617765,-31.342972
Middle East and North Africa,-20.69282,-31.334827
Middle East and North Africa,-20.627705,-31.330166
Middle East and North Africa,20.652617,45.97833
Middle East and North Africa,43.976448,-2.4238617
Middle East and North Africa,38.9682,-8.580136
Middle East and North Africa,39.0843,-8.353448
Middle East and North Africa,43.206223,-5.1106324
Middle East and North Africa,42.217587,-3.1483626
Middle East and North Africa,43.27388,-1.2402894
Middle East and North Africa,21.884365,45.089653
Middle East and North Africa,43.924984,-2.3568146
Middle East and North Africa,34.689682,-11.008791
Middle East and North Africa,17.261028,-40.001106
Middle East and North Africa,-19.893986,-28.575943
Western Europe,-50.98402,-4.8413973
Western Europe,-12.965648,37.378292
Western Europe,-12.593257,36.65063
Western Europe,-13.125548,37.33129
Western Europe,-13.771604,36.862743
Western Europe,-12.441528,36.664047
Western Europe,-12.92438,36.707672
Western Europe,-13.278127,35.292004
Western Europe,-9.216891,31.153767
Western Europe,-4.81527,30.47012
Western Europe,-5.3236246,31.09439
Western Europe,-4.2720957,32.257294
Western Europe,-4.092669,32.192425
Western Europe,-3.739948,36.401585
Middle East and North Africa,-47.911293,26.293318
Middle East and North Africa,-48.36213,26.121624
Middle East and North Africa,-47.471565,25.641323
Middle East and North Africa,-47.472958,26.009436
Middle East and North Africa,-47.40072,25.685867
Middle East and North Africa,-47.381622,25.674261
Middle East and North Africa,-48.556873,26.183428
Middle East and North Africa,-47.38316,25.672632
Middle East and North Africa,-52.43694,14.957
Middle East and North Africa,-52.84461,15.336331
Middle East and North Africa,-52.318146,15.495736
Middle East and North Africa,-52.311127,15.653781
Middle East and North Africa,-52.217293,15.79899
Middle East and North Africa,-52.039013,15.953072
Middle East and North Africa,-52.556873,14.153122
Western Europe,-23.444324,31.10552
Western Europe,-23.443863,31.246141
Western Europe,-23.478807,32.1734
Western Europe,-27.441954,30.115868
Western Europe,-24.444246,33.332325
Western Europe,-23.43515,33.246307
Western Europe,-25.901806,31.563894
Western Europe,-47.701744,22.124338
Western Europe,-49.747284,23.184187
Western Europe,-47.701748,22.124336
Western Europe,-47.449814,21.83227
Western Europe,-26.4699,32.69569
Western Europe,-26.632742,33.42686
Western Europe,-26.674475,33.635643
Western Europe,-54.280437,24.73015
Sub-Saharan Africa,33.40299,32.654083
Sub-Saharan Africa,53.210896,10.252018
Sub-Saharan Africa,53.12538,10.334371
Sub-Saharan Africa,52.6716,10.094867
Sub-Saharan Africa,51.572292,12.762702
Sub-Saharan Africa,52.605896,9.985571
Sub-Saharan Africa,51.552235,12.750113
Sub-Saharan Africa,52.83891,8.375163
Sub-Saharan Africa,51.526814,12.772874
Latin America and Caribbean,-42.564472,-0.46075827
Latin America and Caribbean,0.91983193,-40.85127
Latin America and Caribbean,-37.903812,-17.969734
Latin America and Caribbean,-31.326612,-12.864594
Latin America and Caribbean,-3.1302662,-9.387861
Latin America and Caribbean,-3.4448433,-9.66175
East Asia,-52.08028,8.098247
East Asia,-51.77234,8.512232
East Asia,-52.762325,8.284484
East Asia,-52.894077,8.200026
East Asia,-52.599663,8.632154
East Asia,-52.423756,8.644745
East Asia,-52.234974,9.1138
East Asia,-51.68041,9.666276
East Asia,-51.734592,9.672083
East Asia,-51.116413,9.967554
East Asia,-51.131615,10.062144
East Asia,-50.344288,11.27831
East Asia,-50.06302,11.523117
East Asia,-49.435665,12.53181
East Asia,-51.831913,9.330346
Middle East and North Africa,-23.337595,-33.705242
Middle East and North Africa,40.127926,-20.649967
Middle East and North Africa,34.963932,-21.128437
Middle East and North Africa,34.70643,-21.94031
Middle East and North Africa,32.104324,-22.958004
Middle East and North Africa,36.05401,-20.702946
Middle East and North Africa,38.571175,-18.830769
Middle East and North Africa,40.105602,-20.579617
Middle East and North Africa,37.97115,-18.407337
Middle East and North Africa,32.392914,-23.506813
Middle East and North Africa,32.40533,-23.635185
Middle East and North Africa,34.78805,-20.997469
Middle East and North Africa,17.127348,-14.373478
Middle East and North Africa,17.74855,-14.115624
Middle East and North Africa,16.92145,-14.457182
Commonwealth of Independent States,42.003128,9.232276
Commonwealth of Independent States,42.08624,-1.0461954
Commonwealth of Independent States,31.602995,-13.618724
Commonwealth of Independent States,26.553177,-29.902493
Commonwealth of Independent States,27.749714,-23.10301
Commonwealth of Independent States,27.128372,-21.076069
Commonwealth of Independent States,15.593831,-36.369984
Commonwealth of Independent States,27.830961,-23.255514
Commonwealth of Independent States,-30.57122,-22.977642
Commonwealth of Independent States,13.454138,-13.231358
Commonwealth of Independent States,23.248598,-19.616312
Commonwealth of Independent States,9.84468,-0.42871746
Commonwealth of Independent States,26.787838,-20.59768
Commonwealth of Independent States,-4.8531694,-2.4645612
Commonwealth of Independent States,25.892313,-19.81459
Sub-Saharan Africa,41.62455,35.63056
Sub-Saharan Africa,42.16055,34.68525
Sub-Saharan Africa,41.730324,31.613392
Sub-Saharan Africa,42.753086,30.253252
Sub-Saharan Africa,42.085693,29.355055
Sub-Saharan Africa,44.682842,21.706543
Sub-Saharan Africa,44.880512,20.428238
Sub-Saharan Africa,41.84966,14.168393
Sub-Saharan Africa,43.222378,10.318984
Sub-Saharan Africa,42.98774,7.955914
Sub-Saharan Africa,41.042763,-4.7971215
Sub-Saharan Africa,32.610584,-9.301698
Sub-Saharan Africa,-25.831322,1.001419
Sub-Saharan Africa,-26.617844,0.71680707
Sub-Saharan Africa,-27.721584,-24.372107
Central and Eastern Europe,-27.919561,-50.57458
Central and Eastern Europe,-30.796183,-20.820969
Central and Eastern Europe,-28.689848,-50.1574
Central and Eastern Europe,-32.129986,-49.469795
Central and Eastern Europe,-32.07323,-49.457985
Central and Eastern Europe,-28.23384,-49.370975
Central and Eastern Europe,-31.990494,-49.435345
Central and Eastern Europe,-18.621946,-32.070488
Central and Eastern Europe,-18.796698,-10.548831
Central and Eastern Europe,-30.44046,-41.98879
Central and Eastern Europe,-37.769356,-17.308702
Central and Eastern Europe,-48.27784,-0.3941254
Central and Eastern Europe,-48.08025,-1.2103482
Central and Eastern Europe,-37.899265,-17.921295
Middle East and North Africa,6.6160564,-4.2680874
Middle East and North Africa,-32.282707,-21.130177
Middle East and North Africa,13.382179,-13.400922
Middle East and North Africa,-30.53852,-11.070961
Middle East and North Africa,-34.618732,-5.4296327
Middle East and North Africa,-22.287067,-9.685858
Middle East and North Africa,-30.667896,-21.301823
Middle East and North Africa,-32.33002,-20.658894
Middle East and North Africa,25.395504,-20.134687
Middle East and North Africa,-25.831299,-38.30497
Middle East and North Africa,25.509037,-20.30289
Commonwealth of Independent States,20.624634,-36.69091
Commonwealth of Independent States,6.000546,-64.51238
Commonwealth of Independent States,6.001289,-64.51426
Commonwealth of Independent States,7.628961,-59.19742
Commonwealth of Independent States,5.975456,-64.55193
Commonwealth of Independent States,6.0140615,-64.52623
Commonwealth of Independent States,7.7295103,-59.244762
Commonwealth of Independent States,1.5559182,-46.461613
Commonwealth of Independent States,-39.555172,-17.208288
Commonwealth of Independent States,-36.165012,-11.594944
Commonwealth of Independent States,-46.43019,-0.995604
Commonwealth of Independent States,-36.995007,-4.776129
Commonwealth of Independent States,-47.84759,-0.92016464
Commonwealth of Independent States,-36.378864,-8.812382
Commonwealth of Independent States,-46.968395,-1.0678713
Southeast Asia,43.550602,3.941059
Southeast Asia,43.5349,3.8000531
Southeast Asia,43.61857,3.7635565
Southeast Asia,43.54349,3.3122916
Southeast Asia,44.53036,5.719201
Southeast Asia,42.781963,8.598606
Southeast Asia,41.537647,-1.7943969
Southeast Asia,41.403522,-5.768415
Southeast Asia,33.140533,-9.4777565
Central and Eastern Europe,-0.6392387,-59.349266
Central and Eastern Europe,-0.68291557,-58.97977
Central and Eastern Europe,-0.86342657,-58.342712
Central and Eastern Europe,-1.2619992,-60.02318
Central and Eastern Europe,-29.229296,-49.283653
Central and Eastern Europe,-3.8530042,-54.854702
Central and Eastern Europe,22.063625,-27.154427
Central and Eastern Europe,20.106821,-27.675121
Central and Eastern Europe,23.439793,-26.471579
Central and Eastern Europe,16.796724,-37.12893
Central and Eastern Europe,23.752338,-26.282087
Central and Eastern Europe,24.953915,-25.284588
Central and Eastern Europe,24.939272,-25.263502
Central and Eastern Europe,14.330703,-10.739352
Middle East and North Africa,-28.674576,-48.687195
Middle East and North Africa,-29.343027,-48.25675
Middle East and North Africa,-30.556435,-49.03146
Middle East and North Africa,-30.490728,-48.027767
Middle East and North Africa,-30.325153,-48.139523
Middle East and North Africa,-29.877651,-48.124557
Middle East and North Africa,-21.125118,-27.869478
Middle East and North Africa,-30.490965,-47.893105
Middle East and North Africa,-29.276405,-48.445286
Middle East and North Africa,-21.014194,-25.825676
Middle East and North Africa,-20.988834,-27.798668
Middle East and North Africa,3.099388,-59.311375
Middle East and North Africa,3.5584304,-59.557552
Middle East and North Africa,16.412952,-40.177166
Sub-Saharan Africa,39.94978,28.110882
Sub-Saharan Africa,38.315086,25.36203
Sub-Saharan Africa,38.23269,27.19846
Sub-Saharan Africa,37.885834,25.699135
Sub-Saharan Africa,30.462002,38.08664
Sub-Saharan Africa,21.56118,49.96825
Sub-Saharan Africa,33.391388,31.285433
Sub-Saharan Africa,15.160479,52.415905
Sub-Saharan Africa,16.191896,54.748657
Sub-Saharan Africa,35.99343,23.289272
Sub-Saharan Africa,37.14606,23.812378
Sub-Saharan Africa,38.89182,21.647444
Sub-Saharan Africa,40.25931,16.628086
Middle East and North Africa,18.164988,-27.597761
Middle East and North Africa,31.822428,-23.056908
Middle East and North Africa,16.574108,-14.501534
Middle East and North Africa,-24.768644,-35.046482
Middle East and North Africa,21.665878,-19.902138
Middle East and North Africa,21.39326,-19.758945
Central and Eastern Europe,-0.60892594,-59.472736
Central and Eastern Europe,-0.52945256,-58.808975
Central and Eastern Europe,-0.8097654,-58.4495
Central and Eastern Europe,-1.2497352,-59.99736
Central and Eastern Europe,-1.4141243,-60.258877
Central and Eastern Europe,-0.66458213,-57.077595
Central and Eastern Europe,-0.5656789,-56.76324
Central and Eastern Europe,-0.489341,-56.375572
Central and Eastern Europe,-0.6898126,-56.03945
Central and Eastern Europe,-0.66749257,-56.047832
Central and Eastern Europe,-0.19417422,-55.36209
Central and Eastern Europe,24.91605,-25.256357
Central and Eastern Europe,19.370024,-32.1737
Central and Eastern Europe,26.758595,-22.14751
Central and Eastern Europe,27.01016,-22.471436
Western Europe,-5.7007594,29.04533
Western Europe,-4.2920175,30.10103
Western Europe,-6.8980403,31.016378
Western Europe,-5.9369707,31.127172
Western Europe,-3.1521475,30.989803
Western Europe,-4.7643676,32.640182
Western Europe,-3.9046295,37.495926
Western Europe,-4.2225494,36.846355
Western Europe,-4.222709,36.84855
Western Europe,-4.222429,36.84638
Western Europe,-3.9052927,37.502724
Sub-Saharan Africa,41.490376,35.27301
Sub-Saharan Africa,26.38274,26.919039
Sub-Saharan Africa,14.56399,52.49441
Sub-Saharan Africa,36.003956,15.764407
Sub-Saharan Africa,28.763569,26.014217
Sub-Saharan Africa,37.009876,15.460834
Sub-Saharan Africa,37.711174,14.94373
Sub-Saharan Africa,39.541542,13.0244465
Sub-Saharan Africa,42.10629,-1.6701622
Sub-Saharan Africa,41.479958,-5.705551
Sub-Saharan Africa,34.00542,-10.158067
Sub-Saharan Africa,32.26785,40.80657
Sub-Saharan Africa,33.086494,40.502937
Sub-Saharan Africa,44.716724,32.132442
Sub-Saharan Africa,32.815502,37.760086
Sub-Saharan Africa,33.139393,40.0767
Sub-Saharan Africa,31.657438,39.84946
Sub-Saharan Africa,30.188179,40.254383
Sub-Saharan Africa,29.960812,40.048622
Sub-Saharan Africa,28.574997,38.41475
Sub-Saharan Africa,28.961187,37.36576
Sub-Saharan Africa,25.883564,38.355656
Sub-Saharan Africa,15.304728,50.326412
Southeast Asia,-41.446125,-11.647807
Southeast Asia,-36.986458,-5.694134
Southeast Asia,-39.28297,-2.890832
Southeast Asia,-33.545128,-7.1129165
Southeast Asia,-32.775925,-12.549355
Southeast Asia,-33.713608,-7.0680566
Southeast Asia,-37.446278,-8.975374
Southeast Asia,-35.296364,-18.014456
Southeast Asia,-48.792473,-6.541193
Southeast Asia,-18.131294,-7.8341923
Southeast Asia,-46.170715,-2.0711958
Southeast Asia,-42.887726,-6.328592
South Asia,-54.73726,10.623741
Sub-Saharan Africa,40.642544,35.215656
Sub-Saharan Africa,37.626575,32.519714
Sub-Saharan Africa,41.049667,31.977785
Sub-Saharan Africa,40.733902,31.612007
Sub-Saharan Africa,39.300926,28.251595
Sub-Saharan Africa,39.140152,27.723087
Sub-Saharan Africa,39.83772,27.592112
Sub-Saharan Africa,39.627266,28.151787
Sub-Saharan Africa,39.875614,27.6559
Sub-Saharan Africa,38.394844,25.054447
Sub-Saharan Africa,38.485825,25.08057
Sub-Saharan Africa,37.08206,24.594254
Sub-Saharan Africa,38.361115,25.017962
Western Europe,-50.50212,23.328651
Western Europe,-50.91614,23.76795
Western Europe,-50.916,23.767406
Western Europe,-50.91625,23.768625
Western Europe,-51.69313,24.11924
Western Europe,-51.69313,24.119238
Western Europe,-49.38164,22.125904
Western Europe,-49.28244,21.833952
Western Europe,-25.616493,30.567636
Western Europe,-23.864714,30.363728
Western Europe,-23.706264,30.383564
Western Europe,-52.237484,23.881516
Sub-Saharan Africa,58.27515,10.855087
Sub-Saharan Africa,56.60186,11.336573
Sub-Saharan Africa,55.71718,11.10429
Sub-Saharan Africa,55.509487,11.000393
Sub-Saharan Africa,54.906357,10.930363
Sub-Saharan Africa,57.297672,12.810691
Sub-Saharan Africa,54.918846,10.931679
Sub-Saharan Africa,49.451958,16.41025
Sub-Saharan Africa,49.32814,16.610464
Sub-Saharan Africa,49.46671,16.376934
Sub-Saharan Africa,48.443867,8.715503
Sub-Saharan Africa,49.50769,16.238327
Sub-Saharan Africa,45.19635,9.760385
Sub-Saharan Africa,-34.456535,-17.974585
Sub-Saharan Africa,-39.92407,-2.6920238
Sub-Saharan Africa,-45.251877,-3.7661023
Sub-Saharan Africa,-39.147575,-12.472758
Sub-Saharan Africa,-3.4205253,-3.1663623
Sub-Saharan Africa,-5.032736,-0.30564246
Sub-Saharan Africa,-6.879493,1.6191299
Latin America and Caribbean,-31.808,-10.87366
Latin America and Caribbean,7.2267814,-1.6183445
Latin America and Caribbean,8.3061695,-3.2293754
Latin America and Caribbean,8.709319,-2.8921103
Latin America and Caribbean,2.7465787,-0.042980827
Latin America and Caribbean,-0.2782044,0.26906544
Latin America and Caribbean,4.559302,-1.8874944
Latin America and Caribbean,7.8712854,-2.5653057
Latin America and Caribbean,5.5098915,-2.6546042
Latin America and Caribbean,10.435715,-7.3875866
Latin America and Caribbean,7.9576855,-3.0158827
Latin America and Caribbean,-0.63537693,0.010805188
Latin America and Caribbean,6.95078,-3.8935254
Latin America and Caribbean,-1.9082577,-0.57468843
Latin America and Caribbean,-0.8269648,-1.1234415
Commonwealth of Independent States,5.121359,-62.335266
Commonwealth of Independent States,5.0309243,-62.666584
Commonwealth of Independent States,3.8138173,-63.39642
Commonwealth of Independent States,4.8412995,-62.653564
Commonwealth of Independent States,4.8083286,-62.41244
Commonwealth of Independent States,4.529425,-62.57031
Commonwealth of Independent States,2.6982853,-63.4803
Commonwealth of Independent States,3.7685976,-63.410892
Commonwealth of Independent States,4.803978,-62.286083
Commonwealth of Independent States,4.648496,-62.437016
Commonwealth of Independent States,2.4682565,-62.46421
Commonwealth of Independent States,2.5331268,-62.216827
Commonwealth of Independent States,-4.378963,-51.72651
Commonwealth of Independent States,16.26147,-38.88756
Commonwealth of Independent States,-1.3218915,-41.61248
East Asia,39.63386,-2.4784915
East Asia,31.922125,-12.834414
East Asia,-7.3839617,-58.564644
East Asia,-7.697894,-58.374588
East Asia,-7.7486367,-58.34982
East Asia,-26.382742,-49.225426
East Asia,-26.900583,-49.03429
East Asia,-26.991848,-48.886047
East Asia,-27.364153,-47.33449
East Asia,-20.21634,-27.025932
East Asia,-19.760782,-28.75591
East Asia,-22.84106,-26.00464
East Asia,-20.246836,-30.023323
Central and Eastern Europe,21.065716,-23.334963
Central and Eastern Europe,20.571589,-22.829782
Central and Eastern Europe,20.75678,-23.219639
Central and Eastern Europe,20.824013,-23.738394
Central and Eastern Europe,20.743898,-23.275074
Central and Eastern Europe,20.869322,-24.475584
Central and Eastern Europe,-21.91402,-29.253313
Central and Eastern Europe,20.767065,-24.314074
Central and Eastern Europe,19.385105,-33.112625
Central and Eastern Europe,20.122755,-24.162807
Central and Eastern Europe,20.081423,-26.142351
Central and Eastern Europe,20.46757,-23.926535
Central and Eastern Europe,-26.725243,-38.936565
Middle East and North Africa,1.5332068,-46.373863
Middle East and North Africa,15.739519,-35.932774
Middle East and North Africa,40.736958,-20.697317
Middle East and North Africa,8.69396,6.280303
Middle East and North Africa,41.531796,-16.462175
Middle East and North Africa,18.47246,-15.420788
Middle East and North Africa,36.20004,-22.72594
Middle East and North Africa,35.975937,-22.690815
Middle East and North Africa,40.972424,-18.954844
Middle East and North Africa,36.411133,-22.772274
Sub-Saharan Africa,41.0339,36.383186
Sub-Saharan Africa,43.320847,34.431076
Sub-Saharan Africa,37.58182,32.51095
Sub-Saharan Africa,26.571236,34.28784
Sub-Saharan Africa,15.630246,51.70864
Sub-Saharan Africa,36.647667,24.458206
Sub-Saharan Africa,39.14647,24.387346
Sub-Saharan Africa,26.229387,35.04479
Southeast Asia,43.756176,2.912707
Southeast Asia,43.36147,3.158842
Southeast Asia,43.18916,3.170685
Southeast Asia,42.873165,3.2414014
Southeast Asia,41.59522,3.4300005
Southeast Asia,41.497494,-1.833466
Southeast Asia,41.22865,-5.8146434
Southeast Asia,32.621513,-9.8262415
Southeast Asia,32.57052,-9.095409
Sub-Saharan Africa,58.52023,10.728301
Sub-Saharan Africa,54.657967,11.565674
Sub-Saharan Africa,49.699886,9.970757
Sub-Saharan Africa,49.35207,9.606946
Sub-Saharan Africa,48.324627,9.522152
Sub-Saharan Africa,45.592396,9.926522
South Asia,39.39816,15.610501
South Asia,48.842537,3.5905292
South Asia,43.13689,3.9630737
South Asia,39.63704,-1.3565673
South Asia,31.731358,-13.411034
South Asia,31.956968,-12.756202
South Asia,33.489174,-9.165747
South Asia,13.711927,-25.513569
South Asia,-17.258211,-32.521835
South Asia,-18.145554,-35.643303
South Asia,-20.546993,-36.960934
South Asia,-21.874176,-37.226616
South Asia,-21.597265,-35.648323
South Asia,-21.997925,-36.08541
Western Europe,-18.405401,30.912346
Western Europe,-12.5813875,36.882603
Western Europe,-12.859549,36.191467
Western Europe,-13.704275,36.268772
Western Europe,-13.582841,36.197876
Western Europe,-12.614422,36.11033
Western Europe,-13.754653,36.67408
Western Europe,-13.249862,37.15133
Western Europe,-12.466068,35.496147
Western Europe,-9.248375,31.188332
Western Europe,-12.808696,34.709362
Western Europe,-5.3896284,32.782665
Western Europe,-3.9817414,33.365868
Western Europe,-2.8600461,37.415585
North America and ANZ,-55.520344,16.010517
North America and ANZ,-55.396793,15.949512
North America and ANZ,-55.382366,16.092978
North America and ANZ,-55.298058,16.23973
North America and ANZ,-55.250202,16.538424
North America and ANZ,-50.862072,17.978508
North America and ANZ,-50.70438,17.98293
North America and ANZ,-50.509148,18.311417
North America and ANZ,-49.402832,18.84294
North America and ANZ,-48.584675,19.566387
North America and ANZ,-47.962734,19.748686
North America and ANZ,-27.229029,33.874653
North America and ANZ,-15.661349,45.082253
North America and ANZ,-50.518864,18.622288
Latin America and Caribbean,-21.037,-10.707734
Latin America and Caribbean,-36.44881,-5.640031
Latin America and Caribbean,-32.65402,-10.249603
Latin America and Caribbean,-20.549345,-10.164466
Latin America and Caribbean,-32.38514,-10.762885
Latin America and Caribbean,-31.230835,-9.52614
Latin America and Caribbean,-37.89299,-7.99175
Latin America and Caribbean,-39.098316,-7.189662
Latin America and Caribbean,-33.40232,-11.534824
Latin America and Caribbean,-33.215782,-11.396852
Latin America and Caribbean,-20.447025,-9.535048
Latin America and Caribbean,-38.40966,-7.921294
Latin America and Caribbean,-32.64527,-11.026223
Latin America and Caribbean,-39.200848,-7.273737
Sub-Saharan Africa,43.65978,35.703217
Sub-Saharan Africa,42.158062,34.68223
Sub-Saharan Africa,32.18731,39.20787
Sub-Saharan Africa,41.063957,31.988785
Sub-Saharan Africa,39.582924,31.754578
Sub-Saharan Africa,39.864082,27.624088
Sub-Saharan Africa,32.821934,31.709053
Sub-Saharan Africa,38.00264,29.188034
Sub-Saharan Africa,39.181152,27.665869
Sub-Saharan Africa,39.09122,27.85306
Sub-Saharan Africa,36.684757,24.474194
Sub-Saharan Africa,32.049522,38.354046
Sub-Saharan Africa,32.45916,37.554726
Sub-Saharan Africa,36.730167,23.689693
Sub-Saharan Africa,59.032753,10.787134
Sub-Saharan Africa,58.812195,11.553359
Sub-Saharan Africa,57.415703,11.16799
Sub-Saharan Africa,57.554085,12.393017
Sub-Saharan Africa,56.927288,10.82461
Sub-Saharan Africa,53.250156,7.7941394
Sub-Saharan Africa,52.97101,10.771957
Sub-Saharan Africa,54.364178,9.856335
Sub-Saharan Africa,54.38709,8.747299
Sub-Saharan Africa,54.53576,7.851598
Sub-Saharan Africa,54.21006,8.809116
Sub-Saharan Africa,54.56466,10.161168
Sub-Saharan Africa,52.92197,7.9396534
Western Europe,-27.694069,-22.860693
Western Europe,-23.414345,-35.534126
Western Europe,-31.158396,-22.567682
Western Europe,-24.51475,-34.55574
Western Europe,-23.309113,-35.467773
Western Europe,-22.477259,-35.551495
Western Europe,-22.454075,-35.418613
Central and Eastern Europe,-20.241615,-26.51982
Central and Eastern Europe,19.765856,-26.539751
Central and Eastern Europe,19.672705,-33.745117
Central and Eastern Europe,17.306652,-37.609074
Central and Eastern Europe,3.4077287,-54.02946
Central and Eastern Europe,-21.254412,-27.377556
Central and Eastern Europe,-21.185871,-27.30536
Central and Eastern Europe,20.570002,-26.84212
Central and Eastern Europe,-21.013954,-26.187511
Central and Eastern Europe,19.485151,-33.8115
Central and Eastern Europe,-3.8123772,-54.796585
Central and Eastern Europe,-28.737968,-48.071
Central and Eastern Europe,-27.262585,-39.350773
Western Europe,-6.850966,31.017147
Western Europe,-4.7078238,27.741785
Western Europe,-5.8558197,30.682117
Western Europe,-3.6550157,38.82506
Western Europe,-14.492737,41.27365
Western Europe,-5.8109636,39.745193
Western Europe,-11.3118305,41.672466
Western Europe,-13.114828,45.805965
Western Europe,-13.42938,46.515324
Western Europe,-14.014705,47.089703
South Asia,35.52732,40.81389
South Asia,25.066904,27.190845
South Asia,25.362991,27.5849
South Asia,25.306961,27.497915
South Asia,48.876976,3.5947824
South Asia,25.249933,27.407118
South Asia,25.18942,27.395786
South Asia,27.62779,27.873375
South Asia,19.800638,50.54362
South Asia,17.814133,49.51409
South Asia,43.462944,9.7226925
South Asia,53.25217,15.56367
South Asia,21.840532,45.119083
South Asia,40.771065,-3.4504201
Middle East and North Africa,-19.519297,-28.57343
Middle East and North Africa,41.94939,-17.82203
Middle East and North Africa,42.529316,-17.303528
Middle East and North Africa,41.401855,-17.359344
Middle East and North Africa,41.046688,-17.292082
Middle East and North Africa,40.840107,-17.384874
Middle East and North Africa,41.13461,-17.245974
Middle East and North Africa,40.92371,-17.527466
Middle East and North Africa,40.950947,-17.84319
Middle East and North Africa,40.930717,-17.648354
Middle East and North Africa,40.939217,-17.679462
Middle East and North Africa,41.51172,-17.979967
Middle East and North Africa,-20.854559,-30.89456
Middle East and North Africa,-20.828754,-30.670023
Latin America and Caribbean,0.38721764,-39.930317
Latin America and Caribbean,-42.641945,-0.44187716
Latin America and Caribbean,-22.018248,-7.1453133
Latin America and Caribbean,-22.229061,-7.0444665
Latin America and Caribbean,-22.194277,-7.1129804
Latin America and Caribbean,-37.474277,-9.3005905
Latin America and Caribbean,-31.999393,-11.402647
Latin America and Caribbean,-32.46711,-11.400274
Latin America and Caribbean,-39.39276,-8.650366
Latin America and Caribbean,-39.09536,-8.693635
Latin America and Caribbean,-1.0280269,-0.29829377
Latin America and Caribbean,-1.8083938,-0.100853726
Latin America and Caribbean,-1.087647,0.19118147
Latin America and Caribbean,-1.7100072,-10.204191
Latin America and Caribbean,-20.72616,-10.568996
Latin America and Caribbean,-42.586807,-0.44682294
Latin America and Caribbean,-42.471565,-0.45145765
Latin America and Caribbean,-21.231932,-11.632989
Latin America and Caribbean,-21.05125,-11.322086
Latin America and Caribbean,-18.331787,-9.548911
Latin America and Caribbean,-18.252201,-9.397442
Latin America and Caribbean,-47.2157,-0.87301815
